i0	i1	i2	i3	i4	i5	i6	s1	s2	s3	s4	s5	s6
Katie_26.png	Angela_183.png	Christina_157.png	Natalia_201.png	Jane_108.png	Amanda_112.png	Melissa_193.png	0.8855	1.0138	1.0198	1.0232	1.038	1.0628
Nancy_201.png	Danielle_191.png	Leah_143.png	Jamie_206.png	Ann_139.png	Grace_248.png	Tina_208.png	0.9984	1.0429	1.0614	1.0663	1.0716	1.0725
Danny_113.png	Steven_140.png	James_175.png	Noah_323.png	Jon_3.png	Tony_287.png	Stephen_170.png	1.0854	1.1201	1.1379	1.144	1.1531	1.1658
Christina_175.png	Emma_226.png	Anthony_119.png	Oliver_286.png	Lisa_147.png	Annie_115.png	Kelly_190.png	1.0824	1.0913	1.0919	1.1104	1.113	1.1132
Danielle_123.png	Rachel_259.png	Barbara_180.png	Melissa_122.png	Jeff_168.png	Barbara_1.png	Vanessa_20.png	1.0667	1.0667	1.068	1.0704	1.0829	1.0853
Helen_24.png	Noah_18.png	Nick_185.png	Jeff_160.png	Joseph_168.png	Jamie_227.png	Jo_17.png	1.0494	1.0559	1.0726	1.0886	1.1037	1.1056
Elizabeth_218.png	Katie_140.png	Sofia_269.png	Paula_205.png	Amanda_121.png	Christina_127.png	Jackie_1.png	1.0498	1.0522	1.0533	1.0573	1.0578	1.0614
Eric_173.png	Greg_204.png	Nicolas_130.png	Nick_103.png	Sergio_144.png	Jesse_218.png	Jon_138.png	1.0882	1.1008	1.1135	1.1422	1.1549	1.1559
Sarah_122.png	Kelly_148.png	Tony_193.png	Emma_290.png	Kelly_27.png	Patricia_133.png	Elena_104.png	1.0548	1.091	1.0961	1.1018	1.1043	1.1052
Elena_268.png	Eva_23.png	Emily_211.png	Kelly_195.png	Kate_163.png	Danielle_117.png	Emma_315.png	1.0041	1.0483	1.0489	1.0548	1.0649	1.0782
Annie_126.png	Linda_209.png	Tina_100.png	Monica_205.png	Rebecca_246.png	Michelle_25.png	Christina_157.png	1.0197	1.0576	1.0832	1.0883	1.0933	1.097
Julie_193.png	Andrea_125.png	Christine_2.png	Monica_169.png	Kim_157.png	Elizabeth_135.png	Elena_115.png	0.9578	0.9622	0.9663	0.9759	0.9837	0.9926
Aaron_131.png	Kyle_22.png	Steven_247.png	Ian_164.png	Gary_171.png	Stephanie_100.png	Lisa_163.png	1.0569	1.0604	1.0758	1.0844	1.0879	1.091
Christina_158.png	Tina_152.png	Anna_149.png	Lauren_108.png	Annie_141.png	Rachel_203.png	Paula_217.png	1.0475	1.0524	1.0798	1.093	1.1108	1.1152
Joey_213.png	Noah_147.png	Annie_117.png	Paula_186.png	Kyle_216.png	Steven_110.png	Eric_279.png	1.0844	1.1072	1.1191	1.1219	1.1416	1.1463
David_193.png	Gabriel_251.png	Stephen_243.png	Jackie_190.png	Evan_190.png	Jon_145.png	Ivan_237.png	1.0309	1.0514	1.0771	1.0792	1.0804	1.0921
Nick_231.png	Marc_168.png	Danielle_187.png	Thomas_234.png	Jo_173.png	Jim_20.png	Eric_134.png	1.0418	1.0746	1.1189	1.1213	1.138	1.1417
Anna_13.png	Lisa_20.png	Leah_212.png	Emily_26.png	Amanda_127.png	Melissa_130.png	Samantha_231.png	0.9263	0.9833	1.0049	1.0344	1.0355	1.0379
James_29.png	Rick_105.png	Kate_269.png	Anthony_215.png	Jon_198.png	Thomas_288.png	Steven_152.png	1.0791	1.085	1.1078	1.1263	1.1428	1.144
Julie_156.png	Barbara_187.png	Helen_146.png	Anna_19.png	Emily_238.png	Elizabeth_145.png	Emma_207.png	1.0395	1.0603	1.0909	1.0929	1.0967	1.1022
Rebecca_115.png	Kim_113.png	Ann_141.png	Erin_23.png	Linda_189.png	Joel_144.png	Julie_154.png	1.0429	1.0517	1.0566	1.0809	1.0813	1.0823
Kelly_10.png	Tina_189.png	Kate_114.png	Marc_27.png	Amanda_12.png	Patrick_115.png	Rachel_114.png	0.9946	1.0001	1.0027	1.016	1.0199	1.0229
Sarah_181.png	Olivia_194.png	Grace_146.png	Tina_152.png	Anthony_157.png	Victor_216.png	Michelle_141.png	1.0664	1.0707	1.0921	1.0922	1.094	1.0942
Abby_195.png	Rachel_119.png	Lauren_197.png	Anthony_15.png	Joey_14.png	Stephanie_174.png	Stephanie_105.png	0.9231	1.0164	1.0195	1.0334	1.0465	1.0651
Elena_246.png	Kelly_204.png	Rebecca_244.png	Melissa_163.png	Samantha_178.png	Danielle_188.png	Christine_180.png	1.0007	1.0505	1.062	1.0737	1.0751	1.0834
Maggie_160.png	Michelle_240.png	Michelle_185.png	Barbara_110.png	Christine_127.png	Rachel_146.png	Lisa_207.png	1.0821	1.0879	1.1185	1.1188	1.1261	1.1277
Sue_29.png	Monica_116.png	Erin_23.png	Sarah_137.png	Monica_106.png	Emma_252.png	Kyle_203.png	0.9902	1.0357	1.0367	1.0556	1.0567	1.0627
Steven_129.png	Nathan_119.png	Kevin_171.png	Danny_13.png	Jacob_231.png	Joel_199.png	Gabriel_244.png	1.0044	1.0502	1.063	1.0902	1.0927	1.0927
Kim_222.png	Michelle_104.png	Erin_137.png	Melissa_213.png	Christina_146.png	Amanda_20.png	Tina_208.png	1.0256	1.0265	1.0295	1.034	1.0432	1.0476
James_186.png	Lauren_205.png	Kyle_138.png	Joseph_171.png	Zoe_197.png	Aaron_125.png	Christina_158.png	1.0463	1.0869	1.1083	1.1152	1.1237	1.141
Jonathan_21.png	Nathan_132.png	Stephen_199.png	Nicolas_200.png	Patricia_117.png	Danny_168.png	Kevin_22.png	1.081	1.0888	1.0948	1.0999	1.1266	1.1347
Mike_157.png	Emily_134.png	Jake_314.png	Dylan_184.png	Sue_168.png	Oliver_274.png	Patricia_117.png	1.0821	1.0932	1.0961	1.1034	1.1082	1.1162
Jesse_226.png	Joey_135.png	Ian_12.png	Maggie_158.png	Katie_156.png	Samantha_142.png	Maggie_233.png	1.1076	1.1081	1.1462	1.1534	1.1643	1.1654
Ivan_109.png	Jon_158.png	Nick_183.png	Greg_26.png	James_134.png	Erin_192.png	Grace_1.png	1.067	1.0879	1.115	1.1217	1.1321	1.141
Elena_204.png	Elizabeth_12.png	Dylan_202.png	Maggie_172.png	Tina_148.png	Linda_192.png	Helen_136.png	1.068	1.0735	1.0955	1.1021	1.1098	1.1288
Amanda_105.png	Leah_288.png	Jackie_21.png	Katie_174.png	Paula_206.png	Rachel_117.png	Elizabeth_215.png	0.937	1.0294	1.0343	1.0417	1.0483	1.0502
Greg_29.png	Stephen_16.png	Brian_155.png	Danielle_163.png	Anna_191.png	Cindy_11.png	Lauren_24.png	1.0317	1.0736	1.074	1.0887	1.1019	1.1079
Amanda_127.png	Tony_214.png	Eva_137.png	Linda_264.png	Melissa_201.png	Abby_152.png	Anna_13.png	1.0115	1.0147	1.0228	1.0241	1.0289	1.0344
Matthew_123.png	Chris_14.png	Helen_29.png	Steve_159.png	Danny_103.png	Mike_195.png	Steven_162.png	1.0917	1.1021	1.104	1.1076	1.1104	1.1124
Nick_238.png	Stephanie_149.png	Sue_15.png	Anna_163.png	Eva_128.png	Jane_207.png	Noah_338.png	1.126	1.1273	1.1274	1.1373	1.1396	1.1414
Steve_229.png	Noah_42.png	Aaron_141.png	Rick_154.png	Andrea_118.png	Lucas_156.png	Steven_192.png	1.0747	1.08	1.1176	1.1181	1.1345	1.1367
Lauren_18.png	Olivia_326.png	Sarah_137.png	Lisa_131.png	Amanda_105.png	Stephanie_165.png	Sue_144.png	1.043	1.0447	1.0488	1.0693	1.0736	1.0774
Zoe_244.png	Leah_13.png	Barbara_112.png	Lauren_173.png	Abby_128.png	Olivia_344.png	Jamie_177.png	1.0227	1.0487	1.0636	1.0789	1.0816	1.0831
Katie_185.png	Jo_18.png	Vanessa_186.png	Thomas_137.png	Angela_191.png	Abby_144.png	Natalia_106.png	1.0377	1.0408	1.0479	1.0482	1.0595	1.0733
Emma_210.png	Emily_203.png	Vanessa_174.png	Erin_156.png	Jackie_291.png	Samantha_18.png	Gabriel_123.png	1.0636	1.1124	1.1181	1.1258	1.1273	1.1274
Joey_122.png	Stephen_126.png	Sofia_224.png	Danielle_199.png	Sarah_174.png	Rachel_166.png	Emma_339.png	1.0094	1.0103	1.0603	1.0686	1.0856	1.0882
Kevin_12.png	Steve_259.png	Jon_192.png	Patrick_12.png	Jackie_174.png	Eric_29.png	Oliver_255.png	1.1214	1.1222	1.1358	1.1578	1.171	1.1741
Tony_144.png	Kevin_10.png	Marc_21.png	Ian_105.png	Ian_169.png	Nicolas_23.png	Jeff_208.png	1.0484	1.1095	1.126	1.1268	1.1305	1.1357
David_125.png	Abby_105.png	Brian_138.png	Oliver_293.png	Julie_110.png	Monica_132.png	Patrick_249.png	1.0816	1.0922	1.1026	1.1162	1.1277	1.131
Ann_179.png	Annie_157.png	Paula_205.png	Patricia_186.png	Vanessa_195.png	Cindy_185.png	Kelly_26.png	1.0367	1.0438	1.0799	1.1017	1.1034	1.1154
Greg_201.png	Kyle_147.png	Andrea_107.png	Jonathan_212.png	Nick_26.png	Andrea_177.png	Steven_140.png	1.0997	1.1063	1.1108	1.1264	1.1317	1.1353
Kevin_124.png	Jim_121.png	Nancy_106.png	Cindy_130.png	Sofia_255.png	Jo_12.png	Mike_164.png	1.0709	1.0964	1.1	1.1062	1.1215	1.131
Ivan_244.png	Rebecca_181.png	Vanessa_154.png	Samantha_252.png	Oliver_290.png	Stephen_126.png	Amanda_128.png	1.0721	1.0828	1.0898	1.1007	1.105	1.1145
Mike_3.png	Matthew_10.png	Gabriel_199.png	Jim_260.png	Joey_236.png	Brandon_129.png	Chris_178.png	1.1084	1.1154	1.1219	1.1284	1.1295	1.1314
Thomas_288.png	Joey_187.png	Zoe_220.png	Danny_197.png	Chris_135.png	Rick_160.png	Cindy_122.png	1.0587	1.0814	1.089	1.091	1.0927	1.106
Stephen_212.png	Rick_160.png	Steve_128.png	Sergio_185.png	Jake_195.png	James_207.png	Oliver_34.png	1.136	1.1373	1.165	1.1676	1.1685	1.1753
Paula_26.png	Emma_330.png	David_194.png	Linda_119.png	Annie_130.png	Lauren_111.png	Erin_135.png	0.9725	1.0226	1.0424	1.0512	1.0529	1.0551
Emily_152.png	Joseph_184.png	Monica_169.png	Kim_106.png	Kim_162.png	Abby_238.png	Helen_196.png	0.9302	0.9496	0.9628	1.0088	1.0134	1.0214
Chris_13.png	Mike_174.png	Nicolas_206.png	Jesse_186.png	Nick_125.png	Tony_287.png	Victor_169.png	1.0105	1.1103	1.1285	1.1339	1.1462	1.1501
Monica_234.png	Julie_127.png	Jackie_212.png	Jane_192.png	Stephen_10.png	Kelly_27.png	Jamie_176.png	1.0228	1.058	1.0749	1.0866	1.0938	1.097
Dylan_182.png	James_173.png	Aaron_233.png	Gabriel_300.png	Barbara_12.png	Ivan_160.png	Mike_177.png	1.0833	1.1145	1.1468	1.1469	1.1495	1.1572
Jane_206.png	Sue_204.png	Leah_168.png	Angela_104.png	Sue_107.png	Kim_208.png	Danielle_145.png	1.0014	1.0927	1.0962	1.1042	1.1068	1.1151
Julie_206.png	Annie_188.png	Kelly_136.png	Amanda_119.png	Anna_109.png	Emma_228.png	Eva_139.png	1.0552	1.1	1.1068	1.1098	1.1131	1.1164
Jesse_220.png	Katie_140.png	Steven_229.png	Jackie_112.png	Olivia_282.png	Ivan_165.png	Monica_117.png	0.963	0.9751	1.0007	1.0202	1.0522	1.0555
Julie_216.png	Rebecca_186.png	Leah_278.png	Kevin_149.png	Vanessa_169.png	Grace_297.png	Amanda_194.png	0.9707	0.9759	0.9995	1.0183	1.0337	1.0351
Gary_215.png	Joseph_249.png	James_190.png	Jonathan_140.png	Kim_218.png	Brandon_132.png	Julie_110.png	1.0427	1.0451	1.046	1.0471	1.0511	1.0564
Matthew_14.png	Annie_10.png	Brian_198.png	Nancy_203.png	Erin_109.png	Andrea_177.png	Cindy_166.png	1.0089	1.0743	1.0858	1.0983	1.1045	1.1061
Lisa_164.png	Katie_1.png	Katie_172.png	Maggie_24.png	Jane_100.png	Stephanie_144.png	Leah_264.png	1.0629	1.0784	1.0792	1.087	1.0928	1.0995
James_203.png	Danny_15.png	Jim_181.png	Steven_176.png	Brian_190.png	Gabriel_159.png	Natalia_113.png	1.0581	1.0677	1.0791	1.0885	1.0916	1.0938
James_130.png	Abby_257.png	Rebecca_172.png	Sarah_226.png	Emily_211.png	Kyle_216.png	Abby_198.png	1.0086	1.0174	1.0203	1.027	1.0282	1.035
Eva_137.png	Melissa_201.png	Tony_214.png	Amanda_127.png	Annie_131.png	Leah_212.png	Emily_205.png	0.9089	1.0027	1.0147	1.0275	1.0407	1.0428
Victor_26.png	Brian_128.png	Nick_105.png	Rick_231.png	Abby_183.png	Jon_161.png	Jamie_142.png	1.005	1.0801	1.0973	1.1049	1.1506	1.1509
Joey_30.png	Dylan_316.png	Lisa_219.png	Matthew_128.png	Brandon_128.png	Gabriel_246.png	Thomas_198.png	1.1346	1.1552	1.1658	1.1739	1.1747	1.1766
Nathan_194.png	Patrick_181.png	Jane_178.png	Elizabeth_151.png	Aaron_198.png	Nicolas_222.png	Nick_246.png	1.0572	1.1013	1.1167	1.1327	1.1345	1.1409
Abby_247.png	Patricia_117.png	Kate_247.png	Kelly_115.png	Dylan_214.png	Michelle_153.png	Joel_206.png	1.0225	1.0235	1.0572	1.0793	1.0926	1.0942
Elizabeth_135.png	Angela_157.png	Nick_133.png	Jane_125.png	Julie_228.png	Lauren_102.png	Monica_128.png	0.8447	0.8755	0.9327	0.9612	0.9613	0.9641
Kyle_27.png	Nicolas_180.png	James_181.png	Anthony_176.png	Noah_298.png	Oliver_274.png	Danny_195.png	1.0456	1.0781	1.0931	1.1136	1.12	1.1251
Nancy_25.png	Erin_174.png	Sue_27.png	Barbara_187.png	Sue_204.png	Kate_163.png	Ann_158.png	1.0187	1.0719	1.0734	1.0806	1.0914	1.0927
Tina_225.png	Emma_307.png	Lisa_191.png	Maggie_221.png	Lucas_20.png	Sarah_174.png	Gabriel_269.png	1.0093	1.0302	1.0474	1.0511	1.0553	1.057
Monica_194.png	Vanessa_139.png	Sarah_106.png	Patrick_163.png	Brian_207.png	Mike_175.png	Lucas_221.png	1.0155	1.0242	1.0328	1.0802	1.0837	1.0999
Helen_1.png	Sarah_232.png	Brandon_198.png	Olivia_191.png	Julie_216.png	Linda_154.png	Greg_190.png	0.9973	1.0158	1.0311	1.0381	1.0441	1.0516
Mike_242.png	Evan_192.png	Kim_200.png	Jackie_213.png	Aaron_127.png	Tyler_280.png	Samantha_178.png	1.0198	1.0538	1.0906	1.1128	1.1279	1.1414
Tony_30.png	Lauren_27.png	Mike_112.png	Jesse_220.png	Ann_106.png	Matthew_10.png	Jake_295.png	1.0543	1.0641	1.084	1.096	1.101	1.1023
Barbara_161.png	Evan_203.png	Nancy_157.png	Grace_174.png	Ann_215.png	Maggie_296.png	Kate_187.png	1.0036	1.0121	1.0431	1.0452	1.0707	1.0721
Monica_153.png	Sofia_268.png	Michelle_186.png	Lauren_22.png	Elena_272.png	Leah_217.png	Elizabeth_212.png	1.0636	1.0654	1.1086	1.1162	1.1239	1.1307
Anthony_128.png	Sergio_28.png	Chris_182.png	Danny_157.png	Aaron_244.png	Patricia_176.png	Jonathan_192.png	1.129	1.1291	1.1506	1.1515	1.1642	1.1764
Kelly_147.png	Jesse_217.png	Annie_103.png	Elena_278.png	Patricia_128.png	Jackie_202.png	Grace_240.png	1.0626	1.065	1.0871	1.108	1.1255	1.1282
Lisa_147.png	Oliver_286.png	Tina_229.png	Kim_219.png	Christina_175.png	Kyle_203.png	Ann_211.png	0.9796	1.0632	1.0741	1.1104	1.1127	1.1165
Erin_113.png	Leah_168.png	Samantha_155.png	Brandon_182.png	Evan_145.png	Sofia_13.png	Michelle_16.png	1.0682	1.0802	1.0836	1.128	1.134	1.1416
Barbara_125.png	Grace_144.png	Sarah_166.png	Emma_315.png	Sue_29.png	Jo_28.png	Julie_143.png	1.0565	1.0627	1.0693	1.0839	1.0902	1.0956
Joseph_230.png	Joel_190.png	Noah_370.png	Ian_33.png	Jon_154.png	Kim_202.png	Annie_114.png	1.0485	1.0494	1.0845	1.0939	1.0952	1.1008
Ian_129.png	Jesse_15.png	Cindy_190.png	Jeff_118.png	Natalia_113.png	Joel_22.png	Aaron_118.png	1.0339	1.0772	1.0853	1.0892	1.1085	1.1149
Kyle_249.png	Tony_181.png	Sofia_250.png	Patrick_23.png	Stephen_142.png	Barbara_13.png	Annie_130.png	1.0013	1.0247	1.0409	1.0441	1.0475	1.0483
Evan_178.png	Tony_24.png	Joel_169.png	Thomas_285.png	Jake_101.png	Rick_185.png	Emily_254.png	1.1093	1.1168	1.1225	1.1268	1.1377	1.1389
Andrea_104.png	Danielle_158.png	Christina_128.png	Cindy_173.png	Elizabeth_126.png	Angela_148.png	Grace_1.png	0.9712	1.0079	1.0256	1.026	1.0449	1.0525
Patrick_154.png	Aaron_152.png	James_243.png	Dylan_124.png	Jon_125.png	Jacob_135.png	Lucas_373.png	1.0612	1.0802	1.0966	1.109	1.1136	1.1179
Thomas_109.png	Jo_36.png	Jason_151.png	Rick_156.png	Brandon_225.png	Brandon_122.png	Evan_145.png	1.0712	1.0937	1.0973	1.1008	1.1051	1.1095
Annie_128.png	Melissa_147.png	Samantha_19.png	Paula_128.png	Emily_171.png	Ann_208.png	Jackie_273.png	0.9828	1.1046	1.1264	1.1274	1.1308	1.1382
Leah_103.png	Joseph_168.png	Anthony_1.png	Barbara_108.png	Monica_117.png	Lauren_13.png	Jo_17.png	0.9657	0.9985	1.0655	1.0695	1.0721	1.0798
Kelly_11.png	Michelle_240.png	Samantha_100.png	Christina_185.png	Tina_175.png	Jamie_176.png	Paula_101.png	1.0938	1.0979	1.0985	1.1	1.1002	1.1005
Katie_162.png	Michelle_195.png	Joey_137.png	Olivia_191.png	Christine_127.png	Angela_187.png	Victor_219.png	1.1075	1.1097	1.1394	1.1405	1.1629	1.1636
Julie_131.png	Elizabeth_135.png	Kate_246.png	Michelle_177.png	Angela_157.png	Helen_174.png	Brian_201.png	0.9759	0.9826	0.9878	1.0064	1.0245	1.048
Sofia_187.png	Anna_11.png	Leah_227.png	Maggie_254.png	Monica_172.png	Melissa_203.png	Leah_200.png	0.9865	1.0235	1.0294	1.0591	1.0619	1.0655
Jim_33.png	Paula_21.png	Melissa_211.png	Maggie_272.png	Jackie_166.png	Erin_173.png	Annie_174.png	1.0554	1.0584	1.077	1.0804	1.0827	1.0967
Joey_184.png	Stephen_20.png	Olivia_131.png	Elizabeth_19.png	Lisa_227.png	Sarah_156.png	James_165.png	1.0365	1.0585	1.0914	1.0946	1.0988	1.1042
Jamie_114.png	David_183.png	Emily_21.png	Danielle_121.png	Kate_142.png	Oliver_107.png	Jackie_105.png	1.099	1.1137	1.115	1.1191	1.1231	1.1234
Annie_13.png	Kate_114.png	Emma_13.png	Sofia_219.png	Julie_121.png	Stephanie_109.png	Christina_157.png	1.0117	1.0924	1.0997	1.0999	1.1173	1.1186
Annie_103.png	Angela_100.png	Jim_130.png	Kelly_147.png	Monica_130.png	Kim_190.png	Julie_228.png	0.8874	1.0611	1.065	1.0802	1.0852	1.0865
Monica_205.png	Rebecca_246.png	Julie_16.png	Melissa_152.png	Sue_203.png	Vanessa_190.png	Jamie_126.png	1.0411	1.0468	1.0541	1.0642	1.0652	1.0668
Joel_11.png	Stephanie_21.png	Abby_20.png	Amanda_18.png	Lucas_324.png	Jon_154.png	Danny_197.png	1.0803	1.0815	1.1004	1.1116	1.1219	1.1293
Grace_30.png	Kevin_10.png	Jon_121.png	Jo_17.png	Melissa_164.png	Danny_18.png	Steve_197.png	1.0748	1.0892	1.0938	1.0946	1.097	1.1006
Maggie_236.png	Ann_211.png	Emma_3.png	Cindy_164.png	Elizabeth_20.png	Gary_231.png	Linda_269.png	1.0888	1.1013	1.111	1.126	1.1265	1.1296
Rebecca_178.png	Eva_147.png	Lauren_155.png	Christine_19.png	Danny_125.png	Elizabeth_159.png	Sarah_156.png	1.0179	1.0672	1.072	1.0848	1.0866	1.0975
Stephanie_168.png	Christine_20.png	Danielle_199.png	Olivia_205.png	Eva_188.png	Sarah_226.png	Emma_183.png	0.8838	0.9715	1.0174	1.0222	1.0306	1.0363
Jane_192.png	Elena_307.png	Kelly_208.png	Monica_234.png	Cindy_15.png	Jamie_146.png	Nancy_22.png	1.0616	1.0637	1.0749	1.0778	1.1016	1.1075
Kim_105.png	Sergio_146.png	Kevin_115.png	Matthew_173.png	Gabriel_211.png	Patricia_152.png	Oliver_115.png	0.8957	0.9497	1.0925	1.1207	1.1238	1.1242
Thomas_226.png	Jo_216.png	Emma_3.png	Tina_175.png	Jake_153.png	Rick_16.png	Jim_166.png	1.0822	1.11	1.1142	1.1185	1.1196	1.1201
Christina_172.png	Kelly_190.png	Erin_198.png	Rebecca_219.png	Emma_13.png	Marc_27.png	Victor_180.png	0.9653	0.9662	0.9903	0.9971	1.0028	1.0345
Annie_100.png	Kim_22.png	Sofia_298.png	Joey_170.png	Sarah_110.png	Elizabeth_218.png	Katie_160.png	1.0292	1.0407	1.0456	1.0886	1.0898	1.0939
Jason_20.png	Jim_22.png	Sarah_109.png	Lisa_242.png	Angela_112.png	Gary_216.png	Mike_149.png	1.0105	1.0974	1.1217	1.1249	1.1357	1.1361
Jason_34.png	Kate_142.png	Abby_145.png	Jamie_162.png	Elizabeth_177.png	Sofia_176.png	Natalia_106.png	1.0581	1.0621	1.086	1.0874	1.0882	1.0908
Sue_28.png	Grace_264.png	Christine_155.png	Leah_115.png	Grace_108.png	Jo_214.png	Greg_172.png	0.9579	1.0152	1.0427	1.0442	1.0541	1.0546
Lucas_316.png	Abby_232.png	Victor_211.png	David_202.png	Tony_214.png	Stephen_165.png	Amanda_127.png	0.9485	1.0283	1.0579	1.0627	1.0684	1.0704
Tyler_164.png	Tony_124.png	Kyle_176.png	Angela_116.png	Chris_144.png	Jason_135.png	Kyle_156.png	1.0372	1.0431	1.0822	1.0831	1.0888	1.0943
Steven_200.png	Katie_158.png	James_23.png	Linda_25.png	Aaron_125.png	Mike_225.png	Tyler_225.png	0.9954	1.0342	1.0498	1.0506	1.069	1.0714
Andrea_207.png	Leah_104.png	Michelle_16.png	Stephen_203.png	Kim_128.png	Kelly_175.png	Ann_176.png	1.0313	1.0487	1.052	1.0639	1.0707	1.0913
Sofia_31.png	Julie_154.png	Tina_189.png	Amanda_119.png	Kelly_133.png	Katie_132.png	Matthew_121.png	0.9221	0.9632	0.9921	0.9946	0.9958	1.0107
Gabriel_211.png	Amanda_151.png	Jeff_235.png	Brian_207.png	Patricia_206.png	Patrick_222.png	Nathan_104.png	1.0755	1.0983	1.1007	1.1019	1.1129	1.1142
Ian_212.png	Tina_162.png	Kate_100.png	Stephen_148.png	Jamie_154.png	Jacob_180.png	Noah_215.png	1.0717	1.0863	1.0969	1.1053	1.1078	1.1131
Linda_129.png	Stephanie_140.png	Annie_127.png	Emma_326.png	Barbara_148.png	Nick_207.png	Paula_196.png	1.0418	1.0982	1.1008	1.1034	1.1042	1.1074
Tony_190.png	Kyle_186.png	Brian_128.png	Abby_183.png	Jonathan_211.png	Victor_125.png	Matthew_192.png	1.0235	1.0677	1.0823	1.0877	1.0918	1.1019
Kate_240.png	Evan_203.png	Katie_225.png	Kim_14.png	Nick_133.png	Abby_263.png	Ann_113.png	0.952	0.9578	0.9615	1.0151	1.0454	1.0485
Cindy_173.png	Aaron_100.png	Samantha_174.png	Paula_141.png	Samantha_114.png	Andrea_104.png	Danielle_158.png	0.994	0.9963	1.007	1.0163	1.0256	1.0315
Stephen_199.png	Jonathan_21.png	Jacob_242.png	Gary_101.png	Natalia_206.png	Mike_105.png	Kyle_130.png	1.0888	1.1399	1.143	1.145	1.1531	1.1555
Kim_208.png	Lisa_165.png	Nancy_140.png	Michelle_129.png	Sue_116.png	Jane_206.png	Jacob_128.png	1.0658	1.0697	1.0922	1.106	1.1068	1.1088
Linda_185.png	Stephanie_100.png	Kim_162.png	Cindy_117.png	Leah_161.png	Abby_162.png	Samantha_232.png	0.9592	0.9647	0.9686	0.9723	0.98	0.9808
Rick_140.png	Matthew_239.png	Stephanie_15.png	Angela_184.png	Sarah_137.png	Nathan_164.png	Emma_330.png	1.0756	1.0963	1.0978	1.1023	1.1035	1.1274
Nick_237.png	Matthew_297.png	Jake_253.png	Kelly_175.png	Jane_219.png	Paula_231.png	Christine_160.png	1.0655	1.0973	1.1325	1.14	1.1451	1.1537
Sarah_130.png	Leah_247.png	Julie_214.png	Vanessa_235.png	Lauren_159.png	Eva_229.png	Andrea_194.png	1.0165	1.0439	1.0481	1.0573	1.0788	1.0905
Sergio_162.png	Greg_210.png	Kyle_224.png	Nathan_121.png	Gabriel_120.png	Jacob_232.png	Jacob_283.png	1.117	1.1461	1.1475	1.1571	1.1664	1.1664
Aaron_179.png	Rick_191.png	Victor_272.png	Emily_165.png	Thomas_214.png	Michelle_24.png	Ann_148.png	1.0054	1.1162	1.1375	1.1514	1.1515	1.1537
Greg_26.png	Matthew_308.png	Elizabeth_110.png	Sarah_174.png	Lisa_241.png	Brandon_190.png	Melissa_132.png	1.0664	1.0691	1.0796	1.0868	1.0941	1.0943
Olivia_275.png	Ivan_177.png	Rick_160.png	Ivan_107.png	Jo_104.png	Joseph_214.png	Nick_111.png	1.0459	1.0672	1.0697	1.0765	1.0875	1.091
Sergio_115.png	Joey_240.png	Cindy_105.png	Joel_193.png	Kim_121.png	Kevin_102.png	Thomas_139.png	1.0535	1.0947	1.0948	1.1091	1.1199	1.1251
Jo_129.png	Rebecca_172.png	Grace_240.png	Nancy_112.png	Abby_162.png	Jane_20.png	Angela_101.png	1.0176	1.027	1.0358	1.0443	1.0489	1.0505
Jeff_162.png	Aaron_1.png	Jonathan_140.png	Sergio_166.png	Nathan_248.png	Kim_140.png	Lisa_132.png	1.0927	1.118	1.1432	1.1539	1.1541	1.1628
Cindy_104.png	Emma_136.png	Helen_196.png	Danny_173.png	Jon_200.png	Leah_278.png	Grace_200.png	0.939	0.9452	0.9908	1.0086	1.023	1.0235
Kyle_213.png	Melissa_122.png	Tyler_23.png	Monica_16.png	Rebecca_185.png	Lauren_238.png	Gary_196.png	1.0322	1.0693	1.0777	1.0829	1.0848	1.0856
Evan_244.png	James_194.png	Sergio_164.png	Lisa_132.png	Nancy_22.png	Erin_174.png	Steven_192.png	1.0248	1.038	1.0513	1.0944	1.0954	1.1099
Olivia_204.png	Lisa_145.png	Nancy_217.png	Cindy_186.png	Joel_18.png	Leah_294.png	Katie_195.png	1.0536	1.0855	1.0917	1.0924	1.1045	1.1105
Gary_138.png	Christine_153.png	Brian_202.png	Marc_137.png	Kyle_249.png	Lisa_132.png	Kim_218.png	1.0521	1.0623	1.0715	1.0791	1.0862	1.0952
Rachel_259.png	Oliver_165.png	Lisa_256.png	Leah_214.png	Danielle_123.png	Ivan_1.png	Paula_28.png	1.0416	1.0608	1.0656	1.0667	1.0667	1.0726
Sofia_255.png	Joel_123.png	Helen_136.png	Kate_114.png	Emma_298.png	Kate_103.png	Jo_24.png	1.0167	1.0535	1.0626	1.0695	1.0781	1.0894
Thomas_189.png	Aaron_218.png	Kyle_11.png	Chris_132.png	Rebecca_201.png	Evan_211.png	Jake_265.png	1.0592	1.111	1.1117	1.1264	1.1478	1.1515
Nicolas_102.png	Chris_144.png	Katie_158.png	Jonathan_107.png	Danny_29.png	Rachel_257.png	Samantha_137.png	1.0732	1.0783	1.0869	1.0942	1.0984	1.102
Melissa_2.png	Ann_221.png	Anna_19.png	Jackie_28.png	Emily_245.png	Annie_183.png	Maggie_331.png	0.9913	1.0396	1.0886	1.1111	1.1164	1.1246
